sessionUrl,title
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/7b03644d-67d4-4748-a9d6-70b59caa88b5,week 13 - session 2 | 07-Apr | Online | Technical |  | 7:00 pm - 10:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/728f0135-9dc3-4ce4-8e50-e5b3fa645eee,week 13 - session 3 | 08-Apr | Online | Coach |  | 6:00 pm - 9:00 pm
