sessionUrl,title
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/52505888-7f18-4298-809f-fa52afe0548d,Week 6 - Session 3 | 02-Sept | Online | Technical |  | 7:00 pm - 10:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/cf8abca9-6a4b-4103-9959-41c28701009c,Week 6 - Session 4 | 03-Sept | Online | english |  | 7:00 pm - 10:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/bcde4de0-88d6-4554-b4cf-1dd5d3ee06e4,Week 7 - Session 1 | 05-Sept | Online | Technical |  | 6:00 pm - 9:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/4af8479a-23af-4ea0-b9cd-162f1f01c3c1,Week 7 - Session 3 | 07-Sept | Online | freelancing |  | 6:00 pm - 9:00 pm
