sessionUrl,title
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/8f046c37-8977-4d10-a521-824789ac1be5,Week 7 - Session 3 | 01-Sept | Online | freelancing |  | 6:00 pm - 9:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/6201c1a8-3f39-44ac-8701-4d02a8f45d30,Week 8 - Session 1 | 04-Sept | Physical | Technical |  | 6:00 pm - 9:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/1135692a-f27f-48b3-9cd2-0611a56a8e77,Week 8 - Session 2 | 06-Sept | Online | Technical |  | 7:00 pm - 10:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/3d3882b5-6eed-4c28-bcc5-e7b1375c60a0,Week 8 - Session 3 | 08-Sept | Online | freelancing |  | 6:00 pm - 9:00 pm
