sessionUrl,title
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/22b1e7f6-dd30-4e45-9e3d-04c7cc9ee98b,Week 6 - Session 2 | 01-Sept | Online | Technical |  | 7:00 pm - 10:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/673fbc02-89ea-470a-95da-f667514c6b27,Week 6 - Session 3 | 02-Sept | Online | english |  | 7:00 pm - 10:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/7f94933d-3185-4a72-8de5-99a42ca992b2,Week 6 - Session 4 | 03-Sept | Online | Soft Skill |  | 6:00 pm - 9:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/356e0e75-9f6d-4083-9dc8-5bce97558755,Week 7 - Session 1 | 04-Sept | Online | Technical |  | 7:00 pm - 10:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/b1a4cc14-0055-4535-bcd5-104d9d84a84b,Week 7 - Session 2 | 08-Sept | Online | Technical |  | 7:00 pm - 10:00 pm
