sessionUrl,title
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/fce29f8c-daad-4867-bdaa-b97cb215712f,Week 6 - Session 3 | 02-Sept | Online | Technical |  | 7:00 pm - 10:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/7fe8ba1e-c35e-4586-9e02-5da60e372d1b,Week 6 - Session 4 | 03-Sept | Online | english |  | 6:00 pm - 9:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/293f582a-5134-4349-ad77-e16ea599cf1d,Week 7 - Session 1 | 05-Sept | Physical | Technical |  | 2:00 pm - 5:00 pm
https://dashboard.depi.eyouthbusiness.com/super_admin/sessions/1f1868ee-367b-4452-810f-7b234f5eb00f,Week 7 - Session 3 | 07-Sept | Online | freelancing |  | 7:00 pm - 10:00 pm
